binary,Inlet_1,Inlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6
1101111110111110111011111111111111001111101101111111110111111110011111111111011111111101111111111111111111,1,2,1.45075998970365,1.47458468796392,1.5237445613918,1.54323765574921
1101111110111110111110011111111111111111111111111101011111111111101111111111011011011111111111111111101111,1,2,1.43767076459974,1.45595254832183,1.50832310003745,1.53409454157521
1101111110111110111111111011111111111111100111111111101111111111111111111100101011100111111111111011111100,1,2,1.41228345825238,1.4282247487489,1.46794693930239,1.49130724960777
1101111110111110111111111110111111111101111111111111111111111111110111011111111100111010111111110111111101,1,2,1.43980078080632,1.44848582944154,1.52467815220855,1.54822700894291
1101111110111110111111111111010111111111111011100111111011101111101111111111111110001101111111111011011111,1,2,1.44398157646386,1.46046258664079,1.50854600580577,1.53001783076765
1101111110111111010111111011111100111110101110000111111011111101101111111011111011011111111111111110111111,1,2,1.46992557076919,1.4905936653308,1.54213246540619,1.56325819496364
1101111110111111011111110111000011111111111111111111110110111101111101111111111011111011111111011111111111,1,2,1.44284618904016,1.4566339738227,1.51240737551729,1.52869111226045
1101111110111111011111111011111111101110111111111111010101111101011010111111111011011010111111101111111111,1,2,1.46579010590131,1.49085291333748,1.5425744871707,1.5591305695437
1101111110111111011111111111010111111011111111111111111110100110111111111111111111101111111011011111111011,1,2,1.45506314156693,1.46871823391001,1.52348883168398,1.54118953536464
1101111110111111011111111111111010111011111111111010111111111111111111111110111101111111111110111111111111,1,2,1.47249117683218,1.48666522367306,1.53071072111106,1.55341260616089
1101111110111111011111111111111110111101011100111111111111011111111111111111111111101111111111111101111101,1,2,1.46044868171833,1.47807765840657,1.52555767168841,1.547149944915
1101111110111111100010111011111111110110111111111111011101110111011111110011101111111110111111011011110111,1,2,1.44536088101712,1.46645879469571,1.52991056567797,1.55071673788265
1101111110111111100101101101010111011110111111111100111111111111010011111111111111011111111101111111111110,1,2,1.43251630828697,1.44133712470024,1.5111505856072,1.53235659007105
1101111110111111101001111100111110111111101111111000111001110111111111111011011101101111101111111111111011,1,2,1.44617114294506,1.46593442049031,1.51551540748288,1.53054733462628
1101111110111111101111111110111111111101110111111111111111011101111111111100111111101101011110101111001111,1,2,1.45040755410495,1.47811857100703,1.52897397978387,1.55769536276894
1101111110111111101111111111111111111111101111111111101111110101111111110101111111111111001111011111011111,1,2,1.46501671061465,1.48405854570809,1.53633618678372,1.5579734007666
1101111110111111110000101111111011111111111111111110111110111101111111111100011111101110110110111111111011,1,2,1.45238308112625,1.4702906308161,1.5237207886099,1.5475859390727
1101111110111111110011011111111111111111111011111110111011011111111111111111101111111111111110101111111110,1,2,1.42675754060938,1.44538617976508,1.49737053847917,1.51581376076981
1101111110111111110111111110111111111111110110111111101101111111111111111111110110111111111111011111111111,1,2,1.43272743367561,1.44983039670136,1.50561109163297,1.52133397524538
1101111110111111110111111111110110111111111111111111111111100011101111111111111111111110011111011100110111,1,2,1.49800574744874,1.5093215940175,1.55670804605095,1.57410134323607
1101111110111111111000101111111010101011111111111111101111111111111101110011101011111101111111111101011110,1,2,1.40144332625205,1.41788124165042,1.46152319056998,1.48396549093807
1101111110111111111001010111111111111111111111111101111111111111101111010111111111111010110110111111101111,1,2,1.45693339183999,1.47711681225015,1.54229766525823,1.56551885849809
1101111110111111111001111111001111011111111111100111111111011111011111110110110111111111101111101111111110,1,2,1.42101623883974,1.44023042527852,1.49096125036569,1.51433594867885
1101111110111111111001111111011011111111111101111110011111011111111111011111000101011111111011111111011111,1,2,1.38920034399646,1.40507208570981,1.45493398946568,1.48258983154188
1101111110111111111011101111111111111110001110111111111010111111111111111110111011111111101110111111110111,1,2,1.47352856273682,1.49518997735607,1.54382897322892,1.56142266622892
1101111110111111111101101100111111111111111101111111111011010101111011111001111011111111000111011111100111,1,2,1.44746370697538,1.46832358602148,1.54818271798526,1.56531912019542
1101111110111111111101101111111011011111010111111111111111101111111011101011111111110111111111111101101011,1,2,1.45838565776038,1.47029947186853,1.52535351623721,1.54903434655823
1101111110111111111101111111001111111111011111111011111111011101111111111010111111111111111111101101111011,1,2,1.42869874450131,1.44881981874933,1.50392579222897,1.52809130125669
1101111110111111111110001101011101110111010111111111101110111111011010110111110111111111110111111111101111,1,2,1.40546646714937,1.42040710056447,1.49631822435301,1.51844381971123
1101111110111111111110111010010101111111011111111111111111011111111111111111011011111111111101111111001111,1,2,1.44872286441835,1.46168289054367,1.51839675678286,1.54531473618268
1101111110111111111110111111011111101111111111110111111111111111111111101111111111110111111111111101101111,1,2,1.42985397157856,1.44681702690829,1.50339275111815,1.53198555431503
1101111110111111111111010101111111101111111111101111110111111101111111111111111011111011111111011111111101,1,2,1.46116682365817,1.47925862884633,1.5347865497808,1.55005620189374
1101111110111111111111010111010111111010111011111111001011111011111111101101101011111111101111111100111100,1,2,1.42050322228363,1.4258168644383,1.44919383024177,1.465460615767
1101111110111111111111011111110101111010011111011111011111101110101111111011001111111010111111110111011111,1,2,1.45620291281562,1.47035611503251,1.51652489161749,1.54296417638689
1101111110111111111111100010110111110110101111111011111111111111011111111011011111111111101100111111111011,1,2,1.49509185895266,1.5136760000036,1.56949578430611,1.59269670236417
1101111110111111111111100110111111111110111111101010111111101111011111111110101111010011110111011111010111,1,2,1.43784032647441,1.45337111617598,1.51943614750596,1.54021513872442
1101111110111111111111101111011101111111111011110111111111111111111101111111101111010111011111111111111111,1,2,1.42455168793168,1.44094964932238,1.48940115198919,1.51313675350598
1101111110111111111111101111111110110111111111101111111111011111110111110010111111111111101101111101111111,1,2,1.46530405110818,1.47761789036427,1.53909992426721,1.56499312001458
1101111110111111111111101111111111111111111111111101111111111111111100011111111111111111111111111011100100,1,2,1.43936600201523,1.45656236973703,1.50820551324111,1.52902733539426
1101111110111111111111110101111010111111011111111101111111111111111101110111101111111101111011111111111111,1,2,1.44660309732803,1.46803236324101,1.51867189285642,1.54108426342326
1101111110111111111111110110111111111010101111011100110111111111110011111101111101101111101110110101010111,1,2,1.50564124897706,1.51744427743354,1.57203599344654,1.5889864149725
1101111110111111111111110111111011111111011101111111111110111100011001101111011111111111111111101111111111,1,2,1.44843446889586,1.46410046104873,1.52221337790725,1.54577641369203
1101111110111111111111111101011111011001110111101111111011111111100110101111001111011111111111110111111111,1,2,1.40931996296293,1.41745763089002,1.49244341722985,1.51704786236746
1101111110111111111111111101111010110011111110011111111110111111111111111111110101111101111111111110111111,1,2,1.47529801970114,1.49318665652884,1.53488350504918,1.55639546766052
1101111110111111111111111101111111111111111101110110111011111101111111101111111001011111111111101101110111,1,2,1.44374287042513,1.46199270262208,1.51238296372962,1.53075079500949
1101111110111111111111111111001110111111111101111100111111111111011111111111011111111111101110111111111111,1,2,1.45048697415471,1.46885019158336,1.51847591580359,1.54037529279815
1101111110111111111111111111110111111111111111011111110111110001101111111111111011111111111101110111111111,1,2,1.47302604341583,1.4886297118885,1.53629052838509,1.55418201109979
1101111110111111111111111111111001111111111110111110101111111111111111101111111110111110111111011111111101,1,2,1.44468046116083,1.45905919114189,1.51209897600508,1.52905496793922
1101111110111111111111111111111011111111111011110111101111111001110111101111111111011111110111111111110110,1,2,1.43744393441665,1.44503281670676,1.50730591009875,1.52360285470342
1101111110111111111111111111111100011101100111011011110111110111111110110111101111111111101111111100011111,1,2,1.46920727813993,1.48334866704494,1.53192679155918,1.55328807281339
1101111110111111111111111111111111111011011111011111110101111111111101111111111100111111111111111011100111,1,2,1.45295335266062,1.46954882544206,1.51371732004774,1.5268286399721
1101111110111111111111111111111111111111001011010111111110111111101111111111110111110110111101111101111111,1,2,1.46182990512298,1.48251694315876,1.52882951857701,1.55036476473208
1101111110111111111111111111111111111111111010011111111111011111111111111101111111111101110111111100111111,1,2,1.45197998961381,1.47253112994318,1.52399827527307,1.55082871849654
1101111111000111110111101111111010111101111111110111111110111111011110111111110111111111111110111111111111,1,2,1.46103112550107,1.47704919216501,1.52273768660393,1.54690219965893
1101111111000111111101111110011110111111111110111111111011111101111011111011111101111011111111111111101110,1,2,1.42105010574233,1.44004822359365,1.49187478984489,1.51455167083076
1101111111001010110101111011111111111111111110111110111111101111111111111111001111111111010111111111111101,1,2,1.44666153280362,1.46728067568441,1.52716162987598,1.5495488299929
1101111111001011111111101111100111011111011110111111111101111111111111101101111111111111111111111011111111,1,2,1.45251514016446,1.46785711277732,1.51117255119343,1.53982599368508
1101111111001101010111111101111101101111111011111111111111111101001001101111111110111101111101111110110111,1,2,1.43753353662716,1.46244928271626,1.52883247905786,1.56133870529612
1101111111001101101101111111111101110111111111111001111111011101011011111001110111011011101111101111011101,1,2,1.47050379683577,1.48934178638129,1.53569227490112,1.56910566577739
1101111111001101111110011011010011111111011110111111110111011111111111101111011111101111101111011011111110,1,2,1.47425574044294,1.48543820060927,1.54541268960332,1.5675769103402
1101111111001110101110111111111111101101111011111111111111111111010111010111111011011111111111101111101010,1,2,1.42885387093884,1.43713547873345,1.51661793275352,1.54320585372779
1101111111001110110111111111111010011011001111011111111111111111011001111111110111111111101110110011111111,1,2,1.5054686025775,1.52307624788654,1.57583199944598,1.60170315839883
1101111111001111011111111100111111001111111111110001101111011110111110011111111111111111101011111111111111,1,2,1.45292526856246,1.47405227054891,1.52708580419058,1.55358473604858
1101111111001111101111111110101111011111111011011111110111011010111010111111111111011111011111111011011111,1,2,1.45518757426545,1.47510231715502,1.52623436019628,1.5482029940554
1101111111001111110001111111011010111010101111100111111011110111111111001111111111111111111111111011111111,1,2,1.45835389697031,1.47295693928079,1.52009516756574,1.54565872088342
1101111111001111110101111011111111011010110110111111101110011110111111111111011111111111111111110110011111,1,2,1.46986084275343,1.48948646010676,1.53727056165186,1.5606336297699
1101111111001111111011010101111111111101111011111011111101111101111111111101111111111101111101111111111011,1,2,1.4539433242467,1.47982064310103,1.52370996714825,1.55102099593283
1101111111001111111011111111110111110101111111111111110111110111111111111110101111111101111111111101111111,1,2,1.45050401504881,1.46848242072868,1.50951141945198,1.53626403798352
1101111111001111111110111010111111111111011111111111111111111111111010111111011111111111111110111111111111,1,2,1.45522158561418,1.47588355047882,1.53304105876491,1.56120676648709
1101111111001111111110111011011111111111101111111011101111101111111100111111101101101110111111111111111101,1,2,1.37703187791235,1.39551765615794,1.44215359368567,1.46891584792887
1101111111001111111110111111111111111111110111111111011111101111111110011101111101111111111111110101111111,1,2,1.44688944265244,1.46379082434407,1.51111480870924,1.54568262961746
1101111111010001110111111111111111100111011111001111001101111111101111011111111111111111111111111010111111,1,2,1.44800600006779,1.46634980824404,1.51073886581277,1.53256386925137
1101111111010011111101110111111111101011101011011111101111111110000111111111011111111111111111111110111111,1,2,1.46610250260623,1.47793075120097,1.53492500990444,1.55726314844371
1101111111010011111111111010111111110111111100111111111111111111011111011111111011110101111111111011111111,1,2,1.47247659099592,1.49754655151975,1.54545933082699,1.57018334423839
1101111111010110111110111110101111111111101111111111110111010111111111010101111110110111111110011111111111,1,2,1.43972702337433,1.45815114760745,1.51739153154341,1.5474234175553
1101111111010110111110111111111110101101111111110111111101011111111111110111101111101111111111111001011101,1,2,1.4275436746428,1.44567467329015,1.49537339746686,1.52122235457425
1101111111010111110111111111111111111101111101101111110110111111111011111111101111111111111110111111111110,1,2,1.42358208402472,1.44044088546244,1.48543342841931,1.50379368421588
1101111111010111111101101110011100110011111111111111011101010111110111010111111101110111111101111011111110,1,2,1.45741050113708,1.46313062351409,1.51389598294387,1.53409144424333
1101111111010111111111011111011111111111111111011111111111111101110110111011111110111111101011011111011011,1,2,1.43465242860703,1.44886789997145,1.52944710175687,1.55046644209616
1101111111010111111111110111101101011111011111111101111011111111111111111111111110011111101111110111111111,1,2,1.47885465246654,1.49623802999318,1.53690361105765,1.55478815488033
1101111111010111111111111111111010111111111111111111011111111010111111111101110101110101011111111111111111,1,2,1.47507558586968,1.49344646044479,1.52717180422177,1.5529697371541
1101111111011001111111101111111111111111111111001111110111111111111111111111111111111111111111111111101111,1,2,1.45180780306767,1.47100873883946,1.51950531868866,1.54004142184204
1101111111011010010011111111011001011111110111110111111011101111111111111111111111111101101111111111001111,1,2,1.45884319058229,1.47832262472054,1.52711820098547,1.55259074045897
1101111111011010011111101101111111111001110111011111011111111011111111111111101101111111111111100111101111,1,2,1.46180393756048,1.47932534104811,1.53144564074983,1.55599609875101
1101111111011010111110101001011111111111111111110011111111111111011100111111111111110011111101011111111111,1,2,1.45024213141497,1.47447550572998,1.54403339277335,1.56930354207672
1101111111011011011110111111110111111111110111111011110111111111111111110101101111110111010111111111101111,1,2,1.43751103671655,1.45338971843184,1.51417845779569,1.54095943823116
1101111111011011110111011111111010101111010111111001111111101111011111011111010110111111001011001110101111,1,2,1.48246121321685,1.49613160261402,1.55217549758073,1.57681810230608
1101111111011011110111111111011101001111110111011011111111111111111111110101110100101011111111111111101111,1,2,1.42984582293757,1.44697439371564,1.48924070292855,1.52620203382704
1101111111011011110111111111111111011011111011111010110111111111111111101111111101111111111111111101111101,1,2,1.46142410012176,1.47838060918535,1.52291295944188,1.54374589809076
1101111111011011111111101111011111111111101111101110011111111110111111111101111011111111011110101101111110,1,2,1.42960959265477,1.45179748746664,1.49751741167677,1.52671034335247
1101111111011011111111111101101111011110111101111011111111111110110111101111110001111111101111111101111111,1,2,1.45165870561643,1.46608813289901,1.53085460562878,1.55603817236088
1101111111011011111111111110111111111111101111111111010110111111100011111111111111111110101111101111110111,1,2,1.45644651954441,1.4727045857571,1.53938594547037,1.55359823641522
1101111111011011111111111111011111110111110101111111011111111111111111111001111110110111111010111111111111,1,2,1.44209727328558,1.46136801170118,1.50738832302562,1.5363631516825
1101111111011011111111111111011111111110111111101111111101111101111111110111111111111111111011011111110110,1,2,1.42394240171882,1.44464529106722,1.49779736234977,1.5171868280923
1101111111011101001111011011111111111110011101111111101111111111111011111111111111111110111111111101111010,1,2,1.44452847850061,1.46615720588661,1.5149603013988,1.53744984429847
1101111111011101011111111111111001111111111111111011111111111111111111111111111111100110010100011111101111,1,2,1.48062467542643,1.49810715055555,1.55980292455007,1.57692064047908
1101111111011101110111101111111111111111011111111101111011111111110111111110111101100101111111111110011111,1,2,1.45277462468361,1.46691838367152,1.52130453388454,1.54449579821887
1101111111011101111011111111111111111011010111111110011111101111111111111111111111101111101101010111111101,1,2,1.49112459441487,1.51090958913545,1.56298104029631,1.57880465114578
1101111111011101111011111111111111111111101111111101111111111111111111111111111111111111111111111111111011,1,2,1.45634015520192,1.47557435267036,1.52407941312485,1.54538482548837
1101111111011101111110110111111110111111111011111101110111011111111111111011111111111101101111111100001011,1,2,1.46827162515849,1.4914875627273,1.54149922343658,1.5654319631647
1101111111011101111111111110011111110110111101111111111111111111111101111011111111111111011111111010011101,1,2,1.4367356979723,1.4592199736388,1.51757949328751,1.54566540587523
1101111111011101111111111111110111111110111011101101110001101101111001111010111111111111111111111011001111,1,2,1.43508225425847,1.45167939487367,1.50460625757793,1.53070387524325
1101111111011110100111111111011101111111111111101011111111111101101011011111011111111110111111111011111111,1,2,1.43629267208397,1.45612951400721,1.50988588448723,1.53898746610795
1101111111011110100111111111111111111111111111111100111111011011111110110111110111100110011111111111111111,1,2,1.46551453263536,1.48664448804806,1.53173631248031,1.55665498208365
1101111111011110101011111111101111110111111111111011101111110111111011111011010011111110111111111111111111,1,2,1.43552782943543,1.45246699409392,1.49595529195411,1.52018538551488
1101111111011110101111111011111110111001111111111001011111101111111111111101111011110101111101111001111111,1,2,1.48960236985189,1.51239752122046,1.5521008579888,1.58185883722771
1101111111011110110111111101111111010111111111001001011111101111001111111101101111110111101011110111111111,1,2,1.46115271193902,1.48059192698553,1.52492400812215,1.55794727072562
1101111111011110110111111110111101111111111011011111010111111111011111011111011011100111110111101101111111,1,2,1.45703449843756,1.47193982534446,1.52833221941736,1.54905936542659
1101111111011110110111111111111111111111111111111111101111111111111100111111110111001110111111111111111111,1,2,1.44594543326788,1.4672405134196,1.51356772602329,1.53730654656961
1101111111011110111011011111111111111111110111111011111101111111010111111110111111110111110111111111111111,1,2,1.44177888105639,1.45291550534671,1.52800108776245,1.54989718567695
1101111111011110111111111111110001011111110111111001011111101111111111111111111011011111111111111111101111,1,2,1.46510603179845,1.47606805714423,1.51852380403002,1.5401100678194
1101111111011110111111111111111101111011111100001011111111111101111111111111111111111110101111111101001111,1,2,1.49255508542861,1.51202374702802,1.55952179316268,1.58343315531636
1101111111011111011101111110111010111011111111110111111111111110111111101111111100111111011111110110111011,1,2,1.46334773424861,1.47990822148628,1.53002412707457,1.55642871943485
1101111111011111011111000101111111111111111111011111111100111101011111011111111011100101111101011111111111,1,2,1.45850949405614,1.48228354737563,1.53372729093458,1.55453432904133
1101111111011111011111111110101111111110111010111011111110111111111111110111111101111111110111010110111101,1,2,1.43517652528643,1.45244337692046,1.52108144111995,1.54169459488826
1101111111011111011111111111011110110110111110111101111101111111110011001111111111111011111100011101110111,1,2,1.44324309763045,1.45415811475524,1.52874495733782,1.55247832020521
1101111111011111101101111011101111101111111111011111111110000111111011111110111111110111111110101111111101,1,2,1.46920028662031,1.48677984225903,1.53633182229475,1.56031829846916
1101111111011111101110111110111101111111111100110011111111111101011011011111111111011111011011111111101101,1,2,1.44872422825727,1.4693690956558,1.52420111607687,1.54846182390086
1101111111011111101111011100101101010011100111101110111101111111111011111111011111111100101111111111111111,1,2,1.49094646511057,1.51354645241809,1.55412458016476,1.57561530136138
1101111111011111101111101111110111101111110111000100110110111111110110101111111111101101111111111011111111,1,2,1.4526454602222,1.46302530911633,1.51616636385037,1.53650051188591
1101111111011111101111110110011111111111010101111111111011111111011111111111101111011111111100101111111111,1,2,1.42112198513,1.44165464617202,1.49380987894109,1.51671157695035
1101111111011111101111111111110111001101111111011011011110101111111111111111111111000111111101111111100111,1,2,1.47293228324706,1.48348671662835,1.52230357273874,1.54292744392048
1101111111011111101111111111111110111111011111111111111111111011011011111110111011111110110010111111110111,1,2,1.46992288457396,1.48797350981557,1.54260250477198,1.56462469414084
1101111111011111110101110110111111111100110111111101111101111111111111101110111011111111100011111111111011,1,2,1.46319237995506,1.48170651865927,1.54233853550584,1.56310143009905
1101111111011111110110111011111111101111011011111111111111110111111011100111110111011101101101011111110100,1,2,1.48084877100461,1.50525479541982,1.56270472843856,1.58494927383569
1101111111011111110111111110111111111100101111111111101101111111111111111111110011111111110111111111011111,1,2,1.4401696198656,1.45735570656886,1.50924136117752,1.5287654231789
1101111111011111111010110111111111011111111101110111111111111111111111110111111110111111111011111101111101,1,2,1.44917943395863,1.46776144539909,1.51900591039688,1.54538540865283
1101111111011111111011010110010111101111111011111111110111110111111111011110111111111011111001111110111111,1,2,1.45149940817182,1.46731187763869,1.52014976580609,1.54715499690365
1101111111011111111011101001011111111010011010111111111011110001101011111110111101101111101111111010111111,1,2,1.60719106850907,1.62820749186955,1.67495048977946,1.6959559292313
1101111111011111111011101111111111111110111111111110000111111111111101101111011111010111110101101111110111,1,2,1.43999550052621,1.45854117915099,1.51460385265005,1.52847336163625
1101111111011111111101111111111111110111111011111111011111011111101101111111111011111110111111111111001110,1,2,1.44500911435665,1.46536507233295,1.51096048779531,1.53124677368117
1101111111011111111110001111110011111111001111111101111001101111010111111110110111111101111111111011111101,1,2,1.45193006462932,1.46105041424943,1.51302045630785,1.53714021849997
1101111111011111111110010111111101111111111111111111111111111100111011111111010011101101111111111111011111,1,2,1.4518784599081,1.47329437973048,1.51888177992713,1.54617987584433
1101111111011111111110011111101111010111011001111110111111001011001111111110101011111111100110111110111101,1,2,1.46205451183222,1.47724751450614,1.52566182330702,1.5487236040906
1101111111011111111110111111111101111110101011101111100111101011111011111111111101011111111111100101111101,1,2,1.45827011938724,1.47414704857018,1.52044689003603,1.54156510003663
1101111111011111111111001011111111011111111110111110100111111111111111101111111111111110111111110111011111,1,2,1.45711150370256,1.47793360620694,1.52655525555317,1.54750860741914
1101111111011111111111011111100111111111111010111111111111111101111111111111111110111111111111111111111111,1,2,1.44962734144101,1.46576160666583,1.51212403055354,1.5340971455432
1101111111011111111111011111101111111110110111111011110101111110101111001111111111111111101111111111111111,1,2,1.45766663361353,1.47599686782546,1.52485693418369,1.54568223906857
1101111111011111111111101110011101111110011111111111111111011111101110101111101001111110111111111111011111,1,2,1.40609634806048,1.42541137618908,1.47338081672677,1.50218972065426
1101111111011111111111110111011111111101111110011111111111111111111110111111111111111111111111100111110001,1,2,1.44429821574758,1.46238010355888,1.51322216599145,1.53551849984972
1101111111011111111111110111011111111111111111101111101111110111111001011111111110111111110110111111111111,1,2,1.41948086444081,1.43455388847336,1.4923639749853,1.51558623947379
1101111111011111111111110111111111110111011111011011111110111111011111110111011101110111011111111101111111,1,2,1.47221875007958,1.48845347675906,1.52991968912441,1.55306940673802
1101111111011111111111111100100110111111111111111101111111011111101111101110111111111111011111110111111111,1,2,1.45923784754024,1.47171765476351,1.52159646947146,1.5508676125435
1101111111011111111111111100111111011111111110111101111011101111011111111011111011111111111111011101111111,1,2,1.44281101207929,1.46094274741653,1.51819049358435,1.5382454605422
1101111111011111111111111101111111111111101111111111111111110111111110011111111111101011110111111111101111,1,2,1.45889667259401,1.47748356150022,1.53627942239881,1.55889125850077
1101111111011111111111111111111011111011111111001111111111110111111011111101111111110111111111111111111011,1,2,1.47406829730645,1.48733268097241,1.52622282155928,1.55452777389903
1101111111011111111111111111111011111110111111101011110011111001111011111101111011110110111111011111001110,1,2,1.45785067560994,1.47480503465424,1.5151663320822,1.53284862524792
1101111111011111111111111111111100111111101110111111011111111101111111111101011111011111111110111011111111,1,2,1.46036256340058,1.47873028603915,1.52211360761543,1.55125249329506
1101111111011111111111111111111101111111101111111111111111101011101011111011101011111111111111111110111101,1,2,1.45226739675371,1.46611164156877,1.51179861645258,1.53550727956836
1101111111011111111111111111111111101111111101111101111101101011111100111110011011110101111111001111111111,1,2,1.45593533729959,1.47437572188065,1.52164974890959,1.54490982638074
1101111111011111111111111111111111101111111111111111010111001111111111111111111111111101111111111111110111,1,2,1.45895284544396,1.47841893381427,1.51877512084971,1.53310768681812
1101111111011111111111111111111111111110110111111110111011101011111111100111111111011111101111111011111111,1,2,1.48064363295654,1.49768258493209,1.54307023054611,1.5639106424806
1101111111100010110111101011101110010011111111101110111110111111011110011011111111101011100101111111111111,1,2,1.63332291692261,1.65963550912812,1.7110038916449,1.72610669035832
1101111111100011001111101101111111111111111110101110111111110111111111011111111111110111011111111111011101,1,2,1.4622579189747,1.48255769899548,1.53023221078741,1.55309431044653
1101111111100011111111111011111111111111011111101111111111110101111111111111111111111101111101111111111100,1,2,1.46243057319931,1.49015087425663,1.53347450424346,1.55132235303061
1101111111100100111111110111111010111001011101101011111101100101111011111010111111111001111111011111111111,1,2,1.47755784986506,1.49507714638062,1.54062321508805,1.56110087502777
1101111111100101101111111111111111111111111101010011100101111011111101111110101111111101111110111111111111,1,2,1.42358746701407,1.44403044356105,1.48573072562282,1.50463521661526
1101111111100110011100101111111111100101111111111011011110111111111111111111111111011111111001111111111001,1,2,1.45265667790713,1.4744537305755,1.52417722200997,1.54250105938062
1101111111100110111011111110111101111101111111111001111100101011011011011111111111011101111111111110101100,1,2,1.4436846239207,1.46467040071775,1.50495420721114,1.52213757105478
1101111111100110111111111111011100111111111011110111101110111101111111011111111010111001111111011111101111,1,2,1.39132601168191,1.40942019532449,1.45394321822222,1.47332790903304
1101111111100110111111111111111110111101111011011011110111111101101101111111111111111111011111000001011111,1,2,1.45468041438844,1.47723737146706,1.54699219954607,1.56523556899764
1101111111100111011001111011111111111111111111011101101111110111111011111111111111101111111011001011101111,1,2,1.45575858079615,1.47795899858119,1.53970333943618,1.55885063975548
1101111111100111011111101111111110011111111111111111011111101011011111111110101111111111110101110111101011,1,2,1.45503128807471,1.46958187937637,1.52178811679925,1.54409161899345
1101111111100111111101011110110111111111111111111011111111111111111111101101111101101111111111111111111111,1,2,1.4485900781296,1.4639951871125,1.51091171721524,1.5415216437705
1101111111100111111110111111011101111111111111111011111101111101111101111110011101111000111111011111111111,1,2,1.4273011142701,1.45118827160965,1.49784697074016,1.51882617620379
1101111111100111111110111111110001110011111111110111110111011101111010011111111110110011111111101111111101,1,2,1.49630041710601,1.50528875591723,1.54808463723089,1.56558613252732
1101111111100111111111101111101111110111111111111110110111111111111111111011011111111110111011111110111111,1,2,1.44790484090321,1.46836177102685,1.51371508061169,1.53115780147085
1101111111100111111111111111111011111001100011111111111011111110111111111111110111001101111101110100111011,1,2,1.48227979687662,1.50267186550102,1.54054672968515,1.55435411030332
1101111111101000101011011111110101001111111111111111111111111111111001111111111111111111111111101100111011,1,2,1.45567948401531,1.47182838498624,1.53032505780256,1.55588326092124
1101111111101010111110111101111111111111011111111111111111111111101111011111011111101111101111111110011010,1,2,1.45833536363541,1.47950217613454,1.53129152212254,1.55450852244998
1101111111101010111111001111111110101111011011111111111111110111011110111111011101111111001011111111111111,1,2,1.4734731672459,1.49553024784506,1.54506903567903,1.56740216159279
1101111111101010111111011111111111111111111101111111111111101111111111110111110011111110101101101110011011,1,2,1.46239517688186,1.4846400986127,1.53899016928364,1.56530813907085
1101111111101011011111011110111101110110111101110101111111111101111111111111101111111111110111110001110111,1,2,1.43355238035095,1.45326522476543,1.5199194519876,1.54947043487941
1101111111101011011111111101111111111111101101111111111011010110111111101001101111010111111110111111111111,1,2,1.44526641727743,1.46801497323791,1.51962960315164,1.54948793065806
1101111111101011011111111111111111010101111110101111011110011011001010111111111110111111111111111111111111,1,2,1.45949423624841,1.47604616996305,1.52103492519554,1.54202728966397
1101111111101011101110111111110111011111111111110010110101101111110011111111111111010111111011111110111111,1,2,1.45319453713229,1.46125636083469,1.52250772971519,1.53829054581195
1101111111101011101111111111011111011111011111111101111110110010111111110111111101111111110111111101101111,1,2,1.43286242837873,1.44962521792411,1.50674242376101,1.53141379415266
1101111111101011101111111111111101111111101101101010110111111101110111111111011111111111011110111111101110,1,2,1.4472817491082,1.46127923984705,1.52160985345574,1.53810312994112
1101111111101011111100110111111101011101111110111011010110111110111010110111111111111111101111111111011101,1,2,1.45850519138619,1.47733640003881,1.52780228188484,1.544945564777
1101111111101011111101101111110101111111101101111111101111011111111101111101111111101101110111111111111111,1,2,1.45239083874845,1.4673668811837,1.51706620303228,1.54029607132279
1101111111101011111111010111111111111011111111111111111111101110111111111011001110101110111111110110001111,1,2,1.44151127587913,1.46133486717412,1.5146960001049,1.54617797546193
1101111111101011111111111101111111011111101111101111111011111111111111111111111101111101111101111001111111,1,2,1.45524463683631,1.48177262524245,1.52757985903678,1.54796710752548
1101111111101011111111111110110110011110111111111111111111111111111111100110111111111111111111001101111111,1,2,1.449523330119,1.46476067447571,1.5258126637549,1.55199975312644
1101111111101100111010111011111111111111111111111101111111111111111100110111111111011111101111111111111111,1,2,1.48329581422406,1.51000951753195,1.57403985524261,1.60013752836588
1101111111101100111111111111111011111111111111101111111101111111111111101110111111011111110111111111011111,1,2,1.44609441136872,1.46099854280081,1.51612720218439,1.54216252439274
1101111111101101101110111111110111111111101111110111101111111111111111110111111111011111110101001110101110,1,2,1.42071937917594,1.43354282128205,1.49913974776304,1.51470242582804
1101111111101101110111011111011111111111111110101111111111111111111111011011111110010111101111111111110111,1,2,1.4493470160541,1.46920718390491,1.52007414577797,1.5465982234128
1101111111101101110111111011101001110110111111111111010011111111110110100101111111111111111111101101111011,1,2,1.46267945737023,1.47267635046963,1.53060833789071,1.55078146093612
1101111111101101111010101111111111101011110110110111011111111110111011111111110111111011111110101111111101,1,2,1.46684789051577,1.48535161914224,1.53628030673288,1.55688551673194
1101111111101101111010111111111111101111100111111011111111111010111111111111111101111111111111110110111111,1,2,1.46432376096707,1.48289638327086,1.53325907082048,1.5550314350423
1101111111101101111110111110111111111011111101111111011110111110111111011011111110111111111010111111111111,1,2,1.43947239599477,1.46182526138524,1.52206562594066,1.54692449072668
